0,0.0017255,0
0.018407,0.0021194,0
0.043143,0.002583,0
0.06353,0.0031242,0
0.07962,0.0037516,0
0.093243,0.0044735,0
0.10515,0.0052983,0
0.1158,0.0062338,0
0.12538,0.0072886,0
0.13415,0.0084659,0
0.14221,0.0097795,0
0.14969,0.011351,0
0.15685,0.012797,0
0.1641,0.013824,0
0.1713,0.014505,0
0.17856,0.01486,0
0.18578,0.014903,0
0.19294,0.014647,0
0.20006,0.014103,0
0.20719,0.013269,0
0.21424,0.012205,0
0.22123,0.01067,0
0.22812,0.0094415,6.6839e-05
0.2349,0.0082719,0.00019735
0.24157,0.0072042,0.0003165
0.24818,0.0062263,0.00042472
0.2547,0.0053415,0.00052254
0.26113,0.0045475,0.00061056
0.2675,0.0038416,0.00068943
0.27386,0.0032195,0.00075987
0.28014,0.0026762,0.0008226
0.28638,0.0022061,0.00087835
0.29261,0.001803,0.00092785
0.29882,0.0014605,0.00097179
0.305,0.0011724,0.0010109
0.31117,0.00093232,0.0010457
0.31733,0.00073443,0.0010768
0.3235,0.00057313,0.0011048
0.32967,0.00044325,0.0011301
0.33583,0.00034012,0.0011532
0.342,0.00025954,0.0011745
0.34818,0.0001978,0.0011942
0.35438,0.00015159,0.0012126
0.36057,0.0001179,0.0012301
0.3668,9.3959e-05,0.0012468
0.37303,7.7419e-05,0.0012628
0.37928,6.6509e-05,0.0012785
0.38554,5.9648e-05,0.0012938
0.39184,5.5762e-05,0.0013088
0.39814,5.3826e-05,0.0013237
0.40445,5.3221e-05,0.0013385
0.41079,5.3303e-05,0.0013533
0.41714,5.3788e-05,0.001368
0.4235,5.4355e-05,0.0013827
0.42989,5.4931e-05,0.0013974
0.4363,5.5509e-05,0.0014121
0.44272,5.6087e-05,0.0014268
0.44915,5.6665e-05,0.0014415
0.4556,5.7243e-05,0.0014562
0.46207,5.7821e-05,0.0014709
0.46855,5.8399e-05,0.0014856
0.47506,5.8976e-05,0.0015003
0.48157,5.9554e-05,0.001515
0.48811,6.0132e-05,0.0015297
0.49466,6.071e-05,0.0015444
0.50122,6.1288e-05,0.0015591
0.5078,6.1866e-05,0.0015738
0.5144,6.2444e-05,0.0015885
0.521,6.3022e-05,0.0016032
0.52763,6.36e-05,0.0016179
0.53427,6.4176e-05,0.0016326
0.54092,6.4751e-05,0.0016472
0.54759,6.5323e-05,0.0016618
0.55428,6.589e-05,0.0016762
0.56098,6.645e-05,0.0016904
0.56769,6.7001e-05,0.0017044
0.57442,6.7538e-05,0.0017181
0.58116,6.8059e-05,0.0017313
0.58792,6.8556e-05,0.001744
0.59469,6.9024e-05,0.0017559
0.60148,6.9455e-05,0.0017669
0.60829,6.9838e-05,0.0017766
0.61509,7.0161e-05,0.0017848
0.62192,7.0411e-05,0.0017912
0.62877,7.057e-05,0.0017952
0.63562,7.0619e-05,0.0017965
0.64249,7.0536e-05,0.0017944
0.64938,7.0294e-05,0.0017882
0.65628,6.9863e-05,0.0017773
0.66319,6.9212e-05,0.0017607
0.67011,6.8302e-05,0.0017375
0.67705,6.7093e-05,0.0017068
0.68399,6.5541e-05,0.0016673
0.69095,6.3596e-05,0.0016178
0.69793,6.1208e-05,0.0015571
0.70492,5.8319e-05,0.0014836
0.71193,5.4873e-05,0.0013959
0.71894,5.0808e-05,0.0012925
0.72598,4.606e-05,0.0011717
0.73302,4.0574e-05,0.0010322
0.74008,3.5135e-05,0.00089379
0.74714,3.0251e-05,0.00076955
0.75422,2.5892e-05,0.00065867
0.76131,2.2188e-05,0.00056033
0.76841,2.0146e-05,0.00047366
0.77553,2.2822e-05,0.00039776
0.78265,4.5023e-05,0.00033175
0.78978,9.4563e-05,0.00027468
0.79692,0.00018099,0.00022567
0.80406,0.00031659,0.00018382
0.81121,0.00051712,0.00014826
0.81835,0.00080243,0.00011816
0.82549,0.0011974,9.271e-05
0.83263,0.0017326,7.1137e-05
0.83975,0.0024457,5.2695e-05
0.84685,0.003382,3.6667e-05
0.85392,0.0045959,2.2353e-05
0.86097,0.0061514,9.069e-06
0.86798,0.0081223,0
0.87493,0.010579,0
0.88181,0.013873,0
0.88863,0.017662,0
0.89535,0.022288,0
0.90196,0.027888,0
0.90846,0.034705,0
0.91481,0.042667,0
0.92101,0.051189,0
0.92704,0.060164,0
0.93288,0.069452,0
0.93852,0.078945,0
0.94393,0.088923,0
0.94911,0.099126,0
0.95403,0.10967,0
0.9587,0.12033,0
0.96309,0.1313,0
0.9672,0.14242,0
0.97103,0.15367,0
0.97457,0.16505,0
0.97784,0.17652,0
0.98082,0.1881,0
0.98353,0.19961,0
0.98598,0.21119,0
0.98816,0.22273,0
0.99011,0.2342,0
0.99183,0.24559,0
0.99335,0.25692,0
0.99465,0.26811,0
0.99579,0.27921,0
0.99676,0.29013,0
0.99759,0.30093,0
0.99829,0.31157,0
0.99887,0.32206,0
0.99935,0.3324,0
0.99975,0.34255,0
1,0.35254,0
1,0.36237,0
1,0.37203,0
1,0.38156,0
1,0.39093,0
1,0.40014,0
1,0.40921,0
1,0.41815,0
1,0.42697,0
1,0.43565,0
1,0.44421,0
1,0.45267,0
1,0.461,0
1,0.46925,0
1,0.47738,0
1,0.48542,0
1,0.49338,0
1,0.50126,0
1,0.50905,0
1,0.51676,0
1,0.5244,0
