0.065318,0.0045866,0.004455
0.069271,0.0090414,0.0088763
0.073028,0.013726,0.013524
0.076691,0.018259,0.018017
0.080408,0.022831,0.02254
0.084094,0.02744,0.027093
0.087672,0.032083,0.031672
0.091211,0.036957,0.036469
0.094717,0.041685,0.041106
0.098153,0.046013,0.045453
0.10152,0.050295,0.049683
0.10485,0.054295,0.053577
0.10817,0.058125,0.057373
0.11149,0.061841,0.061003
0.11464,0.065414,0.064535
0.11785,0.068904,0.067912
0.12109,0.072048,0.071175
0.12459,0.075037,0.074299
0.12829,0.077787,0.077295
0.13212,0.080438,0.080303
0.13599,0.083029,0.083181
0.13996,0.085607,0.085939
0.144,0.08829,0.088707
0.14805,0.090934,0.091366
0.15211,0.09354,0.093949
0.15623,0.09619,0.096525
0.16028,0.098903,0.099213
0.16443,0.10159,0.10187
0.16852,0.10429,0.10452
0.17264,0.10706,0.10728
0.17677,0.10982,0.11001
0.18089,0.11255,0.11272
0.18507,0.11527,0.11543
0.18921,0.11808,0.11821
0.19337,0.12082,0.12093
0.19754,0.12362,0.12371
0.2017,0.12646,0.12653
0.20592,0.12927,0.12934
0.2101,0.13212,0.13217
0.21431,0.13498,0.13501
0.21853,0.13784,0.13787
0.22276,0.14069,0.14071
0.227,0.14355,0.14357
0.23125,0.14641,0.14642
0.23552,0.14932,0.14933
0.23978,0.15219,0.1522
0.24405,0.15511,0.15511
0.24839,0.15803,0.15803
0.25269,0.16095,0.16095
0.25703,0.16389,0.16389
0.26138,0.16682,0.16681
0.26575,0.16975,0.16975
0.27014,0.17267,0.17267
0.27453,0.17561,0.17561
0.27896,0.17859,0.17859
0.28339,0.18151,0.18151
0.28784,0.18449,0.18449
0.29232,0.18748,0.18747
0.29681,0.19042,0.19041
0.3013,0.1934,0.1934
0.30585,0.1964,0.19639
0.31038,0.19934,0.19934
0.3149,0.20234,0.20234
0.31947,0.20535,0.20534
0.32404,0.20835,0.20835
0.32863,0.21137,0.21137
0.33322,0.21438,0.21438
0.33781,0.21741,0.2174
0.34243,0.22045,0.22045
0.34706,0.22348,0.22347
0.35167,0.22653,0.22652
0.35631,0.22955,0.22955
0.36094,0.23263,0.23263
0.3656,0.23571,0.23571
0.37024,0.23877,0.23876
0.37491,0.24187,0.24186
0.37958,0.24494,0.24493
0.38425,0.24807,0.24807
0.38894,0.25117,0.25117
0.39362,0.25428,0.25428
0.39833,0.2574,0.2574
0.40303,0.26053,0.26053
0.40773,0.26368,0.26368
0.41246,0.26681,0.26681
0.41718,0.26998,0.26998
0.4219,0.27313,0.27313
0.42665,0.27631,0.2763
0.43141,0.27948,0.27947
0.43617,0.28266,0.28266
0.44093,0.28581,0.28581
0.4457,0.28903,0.28902
0.4505,0.29222,0.29221
0.4553,0.29541,0.29541
0.46011,0.29862,0.29862
0.46493,0.30182,0.30182
0.46977,0.30506,0.30505
0.47461,0.30827,0.30827
0.47947,0.31149,0.31149
0.48433,0.31472,0.31472
0.48921,0.31796,0.31796
0.49411,0.3212,0.3212
0.49901,0.32444,0.32444
0.50392,0.32769,0.32769
0.50885,0.33093,0.33093
0.51379,0.33421,0.33421
0.51874,0.33746,0.33746
0.5237,0.34072,0.34072
0.52867,0.34398,0.34398
0.53364,0.34727,0.34727
0.53864,0.35055,0.35055
0.54364,0.35381,0.35381
0.54866,0.35711,0.35711
0.55367,0.36038,0.36038
0.55869,0.36368,0.36368
0.56375,0.36699,0.36698
0.56878,0.37028,0.37028
0.57384,0.3736,0.3736
0.57891,0.37692,0.37692
0.58398,0.38023,0.38023
0.58906,0.38356,0.38356
0.59415,0.38687,0.38687
0.59925,0.39021,0.39021
0.60436,0.39355,0.39355
0.60946,0.3969,0.39689
0.61456,0.40026,0.40025
0.61969,0.40362,0.4036
0.6248,0.40699,0.40696
0.62991,0.41037,0.41033
0.63503,0.41375,0.41369
0.64015,0.41716,0.41706
0.64525,0.42055,0.42042
0.65035,0.42398,0.42379
0.65544,0.42743,0.42718
0.66051,0.43087,0.43054
0.66557,0.43434,0.4339
0.6706,0.43785,0.43728
0.6756,0.44136,0.44063
0.68056,0.44491,0.444
0.68549,0.44848,0.44733
0.69036,0.4521,0.45067
0.69518,0.45574,0.454
0.69994,0.45944,0.4573
0.70462,0.46317,0.46058
0.70922,0.46698,0.46386
0.71373,0.47083,0.46711
0.71813,0.47474,0.47032
0.72243,0.47871,0.4735
0.72663,0.48275,0.47667
0.7307,0.48686,0.4798
0.73464,0.49106,0.48289
0.73845,0.49531,0.48594
0.74213,0.49963,0.48896
0.74567,0.50406,0.49195
0.74907,0.50855,0.4949
0.75233,0.5131,0.49781
0.75547,0.51774,0.50067
0.75846,0.52243,0.5035
0.76133,0.5272,0.50629
0.76407,0.53203,0.50906
0.7667,0.53693,0.51179
0.76921,0.54186,0.5145
0.77163,0.54686,0.51717
0.77395,0.55189,0.51981
0.77619,0.55697,0.52244
0.77834,0.56208,0.52505
0.78043,0.56721,0.52764
0.78246,0.57237,0.53022
0.78444,0.57755,0.53279
0.78637,0.58274,0.53534
0.78826,0.58796,0.5379
0.79012,0.59319,0.54043
0.79196,0.59841,0.54297
0.79378,0.60365,0.54551
0.79558,0.60889,0.54804
0.79738,0.61411,0.55057
0.79917,0.61936,0.5531
0.80095,0.62459,0.55563
0.80273,0.62982,0.55816
0.80452,0.63505,0.5607
0.8063,0.64028,0.56325
0.80809,0.64549,0.56578
0.80989,0.65071,0.56832
0.81169,0.65592,0.57086
0.8135,0.66112,0.57341
0.81532,0.66632,0.57597
0.81714,0.67151,0.57851
0.81897,0.67671,0.58107
0.82082,0.68188,0.58362
0.82267,0.68706,0.58619
0.82453,0.69224,0.58875
0.82641,0.6974,0.59133
0.82828,0.70257,0.5939
0.83017,0.70773,0.59648
0.83207,0.71288,0.59907
0.83398,0.71804,0.60166
0.83589,0.72318,0.60426
0.83781,0.72833,0.60686
0.83975,0.73347,0.60946
0.84168,0.73861,0.61207
0.84363,0.74374,0.61469
0.84558,0.74887,0.61732
0.84755,0.754,0.61996
0.84952,0.75912,0.6226
0.8515,0.76424,0.62526
0.85348,0.76936,0.62793
0.85548,0.77447,0.63063
0.85748,0.77959,0.63334
0.8595,0.7847,0.63609
0.86152,0.7898,0.63886
0.86356,0.79489,0.64167
0.8656,0.79999,0.64453
0.86766,0.80507,0.64745
0.86972,0.81015,0.65043
0.87182,0.81521,0.65348
0.87392,0.82027,0.65663
0.87605,0.82531,0.65987
0.87821,0.83034,0.66325
0.88039,0.83535,0.66674
0.88261,0.84035,0.67042
0.88486,0.84531,0.67426
0.88715,0.85025,0.67831
0.88949,0.85517,0.68258
0.89187,0.86006,0.68709
0.89431,0.8649,0.69188
0.89681,0.86972,0.69695
0.89936,0.87449,0.70234
0.90198,0.87923,0.70807
0.90466,0.88392,0.71413
0.90742,0.88857,0.72057
0.91024,0.89316,0.72737
0.91313,0.89771,0.73456
0.91609,0.90221,0.74213
0.91912,0.90667,0.75008
0.92223,0.91107,0.75842
0.9254,0.91542,0.76711
0.92863,0.91973,0.77616
0.93193,0.924,0.78555
0.93528,0.92821,0.79525
0.93869,0.93239,0.80524
0.94214,0.93654,0.8155
0.94564,0.94065,0.82599
0.94918,0.94473,0.83668
0.95276,0.94878,0.84755
0.95637,0.95281,0.85856
0.96001,0.95682,0.86969
0.96368,0.96081,0.8809
0.96737,0.96478,0.89217
0.97107,0.96875,0.90347
0.9748,0.9727,0.91479
0.97854,0.97665,0.92609
0.9823,0.9806,0.93737
0.98607,0.98455,0.94861
0.98985,0.98849,0.9598
0.99363,0.99244,0.97093
0.99742,0.99638,0.982
1,1,0.99299
